Date,eq_buyhold,eq_strat,signal,y,pred_ret
2021-05-07,1.0664109450626875,1.0227124206404923,0,0.0011253485644184824,-5.509778406381354e-05
2021-05-10,1.0757612063479634,1.0306568220674348,1,0.008767971979813272,9.392551692668079e-05
2021-05-11,1.0841525344827236,1.0386963196225267,1,0.007800363208158023,0.000510620073486769
2021-05-12,1.0503476944356998,1.0376576233029042,0,-0.031180889193929695,-0.00025063213197310305
2021-05-13,1.0719251993730394,1.0376576233029042,0,0.020543202076463096,-0.0011812963099291807
2021-05-14,1.0882282518808712,1.0376576233029042,0,0.015209132612394427,-0.0010123278376388072
2021-05-17,1.0750419836206715,1.0376576233029042,0,-0.01211718978753673,-0.0008950784340404958
2021-05-18,1.0412371435736476,1.0376576233029042,0,-0.031445134759454985,-0.0005273238678569948
2021-05-19,1.0184608121473275,1.0376576233029042,0,-0.02187429786470063,-0.0012290333710063
2021-05-20,1.0477104224921354,1.0376576233029042,0,0.028719426408894355,-0.002197796972041986
2021-05-21,1.0793575028996634,1.0376576233029042,0,0.03020594214597061,-0.0017678397631703418
2021-05-24,1.0769599413793232,1.0376576233029042,0,-0.0022212858241122957,-0.0016069798957682355
2021-05-25,1.0836730221786552,1.0376576233029042,0,0.0062333616519982815,-0.00198147748956924
2021-05-26,1.092064258855795,1.0376576233029042,0,0.007743328942774408,-0.0022280138778049646
2021-05-27,1.0889474746081629,1.0376576233029042,0,-0.0028540300832642362,-0.0018307166299624722
2021-05-28,1.1107648728839672,1.0376576233029042,0,0.020035308207730473,-0.00045567912524893477
2021-06-01,1.124430653448235,1.0493863050976633,1,0.012303036311173798,0.0008866462889330143
2021-06-02,1.1261089007836629,1.0509525464349694,1,0.001492530757927435,0.000987744700422735
2021-06-03,1.1330616005485985,1.057441223966487,1,0.006174091830814188,0.0015868551831184309
2021-06-04,1.1333014024294428,1.0576650215025314,1,0.00021164063871559335,0.0017638784628914365
2021-06-07,1.1479262076018468,1.0713137691737,1,0.012904603436520112,0.0014685909653450488
2021-06-08,1.140733705956067,1.064601294106138,1,-0.006265648086217879,0.0026540744606251654
2021-06-09,1.146727472570487,1.0701950375547318,1,0.005254308330791879,0.002253508275699926
2021-06-10,1.1524814373040626,1.075564983467281,1,0.005017726418185209,0.0018543683596704205
2021-06-11,1.1584752039184827,1.0811587269158747,1,0.005200748940860089,0.001404207813160988
2021-06-14,1.1742987441222468,1.0959262062060118,1,0.013658937325755183,0.001029945101167849
2021-06-15,1.1687844898118949,1.0907799724757559,1,-0.0046957848996710405,0.0014405975119607436
2021-06-16,1.151762214576771,1.0748937615666503,1,-0.014564083784054493,0.0009913537871876076
2021-06-17,1.1594342285266188,1.08205374635255,1,0.006661109257406039,0.00017209465889264918
2021-06-18,1.183409294984299,1.1044287201469245,1,0.020678246223718055,0.00016925242074660411
2021-06-21,1.1848477404388826,1.1033242914267776,0,0.0012155096809534083,-7.600986569307938e-05
2021-06-22,1.192040333542283,1.108918673868868,1,0.006070478811679214,1.3857012460974296e-05
2021-06-23,1.1949173159090707,1.1078097551949992,0,0.002413494145989681,-0.00015282123819705706
2021-06-24,1.2047470894984145,1.1078097551949992,0,0.008226321150820004,-0.0005021146669708697
2021-06-25,1.1877248142632908,1.1078097551949992,0,-0.014129335014381184,-0.00014611951111278036
2021-06-28,1.1961160509404305,1.1078097551949992,0,0.007064967049917659,-4.710445375969189e-05
2021-06-29,1.1958763405172066,1.1064799322454655,1,-0.00020040732923476412,0.00012044326886259871
2021-06-30,1.2136178384796223,1.1228951842228536,1,0.014835562308008088,0.00013625972348494953
2021-07-01,1.2210501420062465,1.1297718941500776,1,0.0061240888943550065,0.0002686451150334714
2021-07-02,1.1963558528212748,1.1069235991395583,1,-0.020223812549088116,0.00010655701093455807
2021-07-06,1.1666267301723987,1.1058166755404186,0,-0.02484973227553333,-0.0005852223307036058
2021-07-07,1.1872453019592226,1.1058166755404186,0,0.017673666523804865,-0.00109270179525195
2021-07-08,1.2085830964733386,1.1058166755404186,0,0.017972523857457068,-0.0010505559775677374
2021-07-09,1.2061856264106188,1.1058166755404186,0,-0.001983703122868108,-0.0007600595131906094
2021-07-12,1.2263246858933747,1.1058166755404186,0,0.016696484389957522,-0.0006839334448815551
2021-07-13,1.1915608212382147,1.1058166755404186,0,-0.02834801015999655,-0.001086988763424607
2021-07-14,1.1757372810344509,1.1058166755404186,0,-0.013279674794376639,-0.00221846293301323
2021-07-15,1.1781347510971707,1.1058166755404186,0,0.0020391205598333517,-0.0016629414552348908
2021-07-16,1.0990170500783512,1.1058166755404186,0,-0.0671550524633443,-0.0008038419850949476
2021-07-19,1.115080300705339,1.1058166755404186,0,0.014616015853295972,-0.0024584295904703833
2021-07-20,1.1572764688871229,1.1058166755404186,0,0.03784137174254898,-0.0024141619734104986
2021-07-21,1.1788539738244626,1.1058166755404186,0,0.01864507359947387,-0.003589541725862564
2021-07-22,1.186046566927863,1.1058166755404186,0,0.006101343561718764,-0.003737146517491298
2021-07-23,1.1908415070533027,1.1058166755404186,0,0.004042792466285361,-0.0031126359779546503
2021-07-26,1.186046566927863,1.1058166755404186,0,-0.004026514105394674,-0.003972377622233875
2021-07-27,1.192040333542283,1.1058166755404186,0,0.005053567694180083,-0.0019253558092194663
2021-07-28,1.2140973507836905,1.1251724294945822,1,0.018503582991913348,0.00010421970815740876
2021-07-29,1.2145768630877587,1.1256168205673347,1,0.0003949537520682167,0.0009035656889634801
2021-07-30,1.1790937757053068,1.0927326440140206,1,-0.02921436136387856,0.0008846064656553014
2021-08-02,1.1711819598746147,1.0854003184519991,1,-0.006710081923687161,0.0017771212185840306
2021-08-03,1.1316231550940152,1.0487389449186841,1,-0.033776822164196085,0.0005255274179438759
2021-08-04,1.1532006600313547,1.0687360346389658,1,0.0190677478100445,2.3498309868805417e-05
2021-08-05,1.1404939040752229,1.05695996786728,1,-0.011018685989814037,0.00032365660438935477
2021-08-06,1.1172380603448349,1.0559030078994127,0,-0.020391028524825994,-0.00032018892623582535
2021-08-09,1.143131176018787,1.0559030078994127,0,0.023176005717134407,-0.0014180818841717229
2021-08-10,1.157995691614415,1.0559030078994127,0,0.013003333219724578,-0.001827215325561152
2021-08-11,1.153200660031355,1.0559030078994127,0,-0.004140802610737793,-0.002288711443386613
2021-08-12,1.1371374094043671,1.0559030078994127,0,-0.013929276303528138,-0.0006591657393028818
2021-08-13,1.1277871481190913,1.0559030078994127,0,-0.008222630974891176,-0.00018257005136357605
2021-08-16,1.1167586394983875,1.0559030078994127,0,-0.009778891911560672,-0.00044436978231459046
2021-08-17,1.0884680537617155,1.0280981606541033,1,-0.025332766397383022,0.0005589538558210295
2021-08-18,1.0733637362852435,1.0138315765666515,1,-0.013876675042755693,0.0003468770521628636
2021-08-19,1.0412371435736476,0.9834868266580741,1,-0.029930760305710846,0.00030642138835235117
2021-08-20,1.099256760501575,0.982503339831416,0,0.055721808702287934,-0.000843186404840266
2021-08-23,1.135698872492163,0.982503339831416,0,0.03315159233040332,-0.002212782180365154
2021-08-24,1.1462479602664193,0.982503339831416,0,0.009288631018103732,-0.0020855342844205518
2021-08-25,1.1383361444357272,0.982503339831416,0,-0.0069023597903312695,-0.0019205743396544584
2021-08-26,1.1543994865203353,0.982503339831416,0,0.014111246632312335,-0.001568233647132674
2021-08-27,1.1603932531347552,0.982503339831416,0,0.005192107831307746,-0.001215158171030686
2021-08-30,1.1517622145767712,0.9742129482506589,1,-0.007438028905000671,0.0008830327041140296
2021-08-31,1.149124942633207,0.971982223502997,1,-0.002289771195986945,0.0015208104873028461
2021-09-01,1.173579521394955,0.9926670202190143,1,0.021281044257650983,0.0012029879206876348
2021-09-02,1.1666267301723987,0.9867860326768186,1,-0.0059244312769635155,0.0004501999363338072
2021-09-03,1.151762214576771,0.9857992466441419,0,-0.012741449523817394,-1.7841245839871132e-05
2021-09-07,1.1649484828369707,0.9960996427184038,1,0.011448776573248942,0.0005303149021717885
2021-09-08,1.1448094233542148,0.9788795593833837,1,-0.017287510803663864,0.0009689666717000583
2021-09-09,1.1699832248432545,1.0004046440017442,1,0.02198951281802186,0.0003757925236158301
2021-09-10,1.1862862773510863,1.0143447151873155,1,0.013934432700961175,0.0005646354735626424
2021-09-13,1.1822105599529384,1.0108597364917518,1,-0.0034356946345603934,0.0003689222520366587
2021-09-14,1.2152960858150499,1.0391498119551248,1,0.027986153214050624,6.649723947737938e-05
2021-09-15,1.2155358876958942,1.039354856702898,1,0.00019731971792169567,0.0003561416364247795
2021-09-16,1.206425336833842,1.0383155018461951,0,-0.007495089988105219,-0.00016984894717909666
2021-09-17,1.189163259717874,1.0224205004672,1,-0.014308450418714536,0.0008291794318814692
2021-09-20,1.1886838388714265,1.0220083033212206,1,-0.0004031581387414773,0.0007927146236968541
2021-09-21,1.2102613438087662,1.040560241599319,1,0.018152434004508722,4.756112355242106e-05
2021-09-22,1.2318389402037262,1.0591122585109818,1,0.017828873495251862,0.0002600666697350265
2021-09-23,1.2423879365203618,1.0580531462524707,0,0.00856361653487836,-1.3269775792766505e-05
2021-09-24,1.2685207626175379,1.0580531462524707,0,0.021034352740391116,-0.00034088872784267244
2021-09-27,1.256293518965474,1.0580531462524707,0,-0.009638977943753457,-0.0006136714143682176
2021-09-28,1.2543754697492018,1.0580531462524707,0,-0.0015267524565848456,-0.0008178640686444935
2021-09-29,1.260129525940398,1.0618485818770294,1,0.004587188070846571,0.00044109573358716434
2021-09-30,1.2769119992946774,1.0759903388669163,1,0.013318054222842823,0.0010242372541815104
2021-10-01,1.3064014115203295,1.100839602301822,1,0.02309431835705289,0.0011337571626016446
2021-10-04,1.3337329726488654,1.1238705517616903,1,0.02092125811218204,0.0015322117602695933
2021-10-05,1.2984895956896374,1.0941727079493362,1,-0.02642461248388628,0.0007245780418538646
2021-10-06,1.3272596937303773,1.0930785352413868,0,0.022156587265883987,-0.0008631469245316166
2021-10-07,1.3298969656739414,1.0930785352413868,0,0.001987005222882754,-0.000716388594686603
2021-10-08,1.3469192409090651,1.0930785352413868,0,0.012799694769209058,-0.0005764802274475302
2021-10-11,1.3452409935736371,1.0906234922442344,1,-0.0012459895771443907,0.00020132748435307924
2021-10-12,1.346439728604997,1.0915953393648785,1,0.000891093147685984,0.00030027108278261313
2021-10-13,1.362023558385537,1.0905037440255136,0,0.011574101275729554,-0.0010068649690518948
2021-10-14,1.3701750846394527,1.0905037440255136,0,0.005984864361361142,-0.0007870692671641937
2021-10-15,1.3656197634796163,1.0905037440255136,0,-0.003324627057450069,-0.0011041462753881518
2021-10-18,1.3766482721003201,1.0905037440255136,0,0.008075826753270565,-0.0008416975572455965
2021-10-19,1.3934308369122201,1.0905037440255136,0,0.012190887935590977,-0.00038426559858742443
2021-10-20,1.3764085616770965,1.0760915493988106,1,-0.012216089083290527,0.0006023469919067587
2021-10-21,1.3912730772727242,1.087712793311208,1,0.010799493703756102,0.0006812002205741385
2021-10-22,1.3864781371472845,1.0839640556961414,1,-0.003446440676361684,0.0007041164986756245
2021-10-25,1.4013426527429125,1.0955852996085391,1,0.010721060215354017,0.0005026929818740405
2021-10-26,1.3641813180250328,1.0665321540762518,1,-0.026518378388855957,0.0006230503162282174
2021-10-27,1.3761688512538728,1.0654656219221756,0,0.008787345985792117,-0.0003637034900323636
2021-10-28,1.3701750846394527,1.0654656219221756,0,-0.004355400581083413,-0.0005294799097776803
2021-10-29,1.3792855440438843,1.0654656219221756,0,0.006649120617186588,-0.00032444606637055596
2021-11-01,1.3792855440438843,1.0654656219221756,0,0.0,-0.0006118356212132993
2021-11-02,1.3267801814263087,1.0654656219221756,0,-0.038067072365332466,-0.0005405573916826028
2021-11-03,1.3167106059561207,1.0654656219221756,0,-0.007589482878288978,-0.0020425170744692344
2021-11-04,1.3557899898902726,1.0654656219221756,0,0.02967955430553748,-0.0018442556434446348
2021-11-05,1.3687365477272486,1.0654656219221756,0,0.009549087936564504,-0.0018104955746190818
2021-11-08,1.3898346318181407,1.0654656219221756,0,0.015414276856948739,-0.0015447097402777731
2021-11-09,1.3502757355799206,1.0654656219221756,0,-0.02846302382497856,-0.0011131868201988307
2021-11-10,1.3478782655172008,1.0654656219221756,0,-0.0017755410984188202,-0.00206710902020236
2021-11-11,1.3421242093260046,1.0654656219221756,0,-0.0042689731991399915,-0.0015917633558565512
2021-11-12,1.3442819689655008,1.0654656219221756,0,0.0016077197807047305,-0.0005814539954644528
2021-11-15,1.3473987532131328,1.0654656219221756,0,0.0023185494707116394,-0.00011441321187092023
2021-11-16,1.318628655172393,1.041649986516706,1,-0.021352326452827808,0.0002063428082777088
2021-11-17,1.3318149234325927,1.0406083365301892,0,0.009999986128373495,-0.0005722826676446557
2021-11-18,1.2893790448275848,1.0406083365301892,0,-0.03186319499682022,-0.0009294804120388318
2021-11-19,1.305442386912193,1.0406083365301892,0,0.012458200053000024,-0.0011364754252661312
2021-11-22,1.3473987532131328,1.0406083365301892,0,0.032139577143791564,-0.0007615249023685984
2021-11-23,1.339726739263285,1.0406083365301892,0,-0.005693944670464135,-0.0004125027117705202
2021-11-24,1.1898825739027858,1.0406083365301892,0,-0.1118468124648303,-0.0005294989718155628
2021-11-26,1.2028290402821413,1.0406083365301892,0,0.010880457167207203,-0.004558773804792124
2021-11-29,1.1486454303291378,1.0406083365301892,0,-0.0450468089299656,-0.00493176356539893
2021-11-30,1.12778714811909,1.0406083365301892,0,-0.01815902597903596,-0.005011017967861381
2021-12-01,1.15775598119119,1.0406083365301892,0,0.026573128734514784,-0.004557658948667006
2021-12-02,1.150803189968634,1.0406083365301892,0,-0.006005402982589225,-0.005537931525698693
2021-12-03,1.2109805665360573,1.0406083365301892,0,0.0522916316986084,-0.007467883095583655
2021-12-06,1.2368736822100093,1.0406083365301892,0,0.021381941535212112,-0.0065927961762890334
2021-12-07,1.256772939811921,1.0406083365301892,0,0.016088350724995815,-0.0061901257884686076
2021-12-08,1.2232079016457413,1.0406083365301892,0,-0.026707320871503404,-0.003716636209472943
2021-12-09,1.247422678526645,1.0406083365301892,0,0.019796125293438882,-0.0010670067818128537
2021-12-10,1.233277385658309,1.0277676303320127,1,-0.011339614961179967,0.0033655091745755455
2021-12-13,1.220810340125401,1.017378056993847,1,-0.010108873865592893,0.004431628480373253
2021-12-14,1.237592904937301,1.0313640240343542,1,0.01374706968010786,0.004660067110022311
2021-12-15,1.243586671551721,1.0363590068190076,1,0.0048430841761522014,0.003842857972774376
2021-12-16,1.2174538454545452,1.0145808788292234,1,-0.021014077020114597,0.002146293952056005
2021-12-17,1.1963558528212737,0.9969985943037636,1,-0.017329603674128946,0.0007657906632228431
2021-12-20,1.2363941699059413,1.0303650427209015,1,0.03346689614987741,0.0010771807350019663
2021-12-21,1.2582114767241253,1.048546777008344,1,0.017645915315051663,0.0008365129632961004
2021-12-22,1.2737953065046654,1.0615337627353982,1,0.012385699915179682,0.0013243167946281156
2021-12-23,1.3071206342476211,1.0893058548232886,1,0.0261622315396981,0.0016641087210640788
2021-12-27,1.3107168393417008,1.0882165489684652,0,0.0027512419281405798,-8.515986795015241e-05
2021-12-28,1.3205467043886654,1.0952895320754088,1,0.007499609947714925,6.469716217787205e-05
2021-12-29,1.321026125235113,1.0956871739254301,1,0.0003630472476696678,0.0010222667039637545
2021-12-30,1.3032846272726972,1.0809719980539587,1,-0.013430088643597515,0.001478957024837782
2021-12-31,1.3145529377742455,1.0903181745242827,1,0.0086460856406545,0.0013058600660711512
2022-01-03,1.3327739480407295,1.1054310681026718,1,0.013860993911234187,0.0019309906741753246
2022-01-04,1.3289379410658055,1.102249402304227,1,-0.002878212753605447,0.001060953011009987
2022-01-05,1.3639415161441892,1.1312821121971484,1,0.026339510669934674,0.000765878588764652
2022-01-06,1.358666972257061,1.1269072932779507,1,-0.0038671334692114145,0.00022595827525273587
2022-01-07,1.3464397286049974,1.1257803859846727,0,-0.008999441291894672,-0.0007928878635328956
2022-01-10,1.3943898615203572,1.1257803859846727,0,0.03561253570929557,-0.0002569904573689139
2022-01-11,1.4123711613636172,1.1257803859846727,0,0.012895460831631622,-0.00023573241982586876
2022-01-12,1.3970271334639213,1.1257803859846727,0,-0.010864019543475711,-0.0002026243907366518
2022-01-13,1.4377847647335011,1.157498736369949,1,0.02917454521339291,9.942256256644503e-05
2022-01-14,1.461759831191181,1.1563412376335789,0,0.016675003829327517,-3.6378752752714975e-06
2022-01-18,1.4636777889498327,1.1563412376335789,0,0.0013120881541044405,-0.0004947087894500311
2022-01-19,1.4543275276645569,1.1477979613830347,1,-0.006388196470470842,9.353889916261215e-05
2022-01-20,1.4572045100313447,1.1466501634216517,0,0.0019782217637094313,-0.00037802669480636853
2022-01-21,1.441141259404357,1.1466501634216517,0,-0.011023333043789552,-0.0005939402162898766
2022-01-24,1.4617598311911808,1.1466501634216517,0,0.014307113651957915,-0.00048148332125562567
2022-01-25,1.4787821064263047,1.1466501634216517,0,0.011645056097383977,-0.0007673089653326198
2022-01-26,1.4830976257052968,1.1466501634216517,0,0.0029182928710309586,-0.0004489773031642139
2022-01-27,1.4857348976488607,1.1466501634216517,0,0.0017782187078276834,-0.0008165873268003431
2022-01-28,1.4979621413009245,1.1466501634216517,0,0.008229761360127652,-0.0008959569047202298
2022-01-31,1.4991608763322846,1.1466501634216517,0,0.0008002438768706099,-0.0003493557272093488
2022-02-01,1.4989211659090609,1.1453201680280398,1,-0.00015989639738345218,0.0006571550121689893
2022-02-02,1.5226564304858965,1.1634561966809174,1,0.015834898536802422,0.0010988644052406756
2022-02-03,1.5562216515673168,1.1891032590636519,1,0.02204385730713354,0.001225496069090635
2022-02-04,1.5507073057993446,1.184889767677193,1,-0.0035434192567740386,0.0009916791231895483
2022-02-07,1.5252937024294606,1.165471326505111,1,-0.016388394685987517,0.0011239881802950762
2022-02-08,1.5384799706896604,1.1755469057436467,1,0.008645068316480264,0.00036236942403860384
2022-02-09,1.5334452286833764,1.1716998778333312,1,-0.0032725430959149593,0.00021068179648328552
2022-02-10,1.576120817711608,1.2043081389668424,1,0.02782987499649603,0.0003617035781930034
2022-02-11,1.5909854247648563,1.2156661307245824,1,0.009431134267251506,0.00037775070337300686
2022-02-14,1.5411172426332242,1.2144504645938579,0,-0.03134421054737346,-0.00023797472798309347
2022-02-15,1.5233757446708087,1.2144504645938579,0,-0.011512101397361363,-0.0019563597852267313
2022-02-16,1.5384799706896601,1.2144504645938579,0,0.009914970795412925,-0.0021162198860696342
2022-02-17,1.552145751253928,1.2144504645938579,0,0.008882650944192605,-0.002007239228619321
2022-02-18,1.5713258775861683,1.2144504645938579,0,0.012357168337280955,-0.0008301231971694233
2022-02-22,1.5881083509404477,1.2144504645938579,0,0.010680453745253837,-0.0007783504154968899
2022-02-23,1.5905058210031675,1.2144504645938579,0,0.0015096388488229362,-0.0014879299737491243
2022-02-24,1.5775594460814324,1.2144504645938579,0,-0.008139784684075835,-0.0015875703847739117
2022-02-25,1.617837565046944,1.2144504645938579,0,0.025531918347394322,-0.0013130490966778107
2022-02-28,1.721889265673959,1.2144504645938579,0,0.06431529522804458,-0.00014315459363149812
2022-03-01,1.8081994683385585,1.2144504645938579,0,0.05012529225032192,-2.8886979006269222e-05
2022-03-02,1.7868616738244427,1.198904799617357,1,-0.011800575593422624,0.001101522705797997
2022-03-03,1.905058758777414,1.278209792570505,1,0.06614786510026405,0.0004431613081887883
2022-03-04,1.974826289968578,1.3250207064917345,1,0.03662224635839473,9.324562166246434e-05
2022-03-07,2.0481899347962016,1.3742444529012747,1,0.03714941673618832,0.000797354571473055
2022-03-08,1.809398294827539,1.214025871093438,1,-0.1165866680193518,0.0022209966416331314
2022-03-09,1.7755933633228946,1.2128118452223444,0,-0.018682968587558246,-0.0034631487566447908
2022-03-10,1.831695113949791,1.2128118452223444,0,0.03159605785071529,-0.005367654722200507
2022-03-11,1.7463437529780867,1.2128118452223444,0,-0.04659692561370443,-0.005312768482895647
2022-03-14,1.6454087451410835,1.2128118452223444,0,-0.05779790357131931,-0.007921546940488779
2022-03-15,1.6370175084639436,1.2128118452223444,0,-0.0050997885491488315,-0.009433195903341894
2022-03-16,1.7664829039184633,1.2128118452223444,0,0.0790861397542415,-0.011997693568415194
2022-03-17,1.789498945768007,1.2128118452223444,0,0.013029303481221888,-0.01297326251165149
2022-03-18,1.9069768079936864,1.2128118452223444,0,0.06564846685353087,-0.010179979532815455
2022-03-21,1.883481162382454,1.2128118452223444,0,-0.012320886920461183,-0.009225552581578016
2022-03-22,1.9647566230407696,1.2128118452223444,0,0.04315172473267981,-0.006970596869147727
2022-03-23,1.9120115499999701,1.2128118452223444,0,-0.026845601344337555,-0.0017974283393428743
2022-03-24,1.9357468145768058,1.2266545962100313,1,0.01241376631685931,0.0008329971279955207
2022-03-25,1.7868616738244427,1.1323082484149605,1,-0.07691354036137854,0.0022838283222506787
2022-03-28,1.8257013473353707,1.156920384500481,1,0.02173625081330388,0.001514113829410859
2022-03-29,1.8678975155171547,1.1836594824304716,1,0.02311230598770697,0.0005455943592655365
2022-03-30,1.777031991692719,1.1824758229480412,0,-0.04864588290823768,-0.0007103267546143213
2022-03-31,1.7782306352664587,1.1824758229480412,0,0.0006745199745097352,-0.0024958641376098406
2022-04-01,1.8427236225704948,1.1824758229480412,0,0.03626806670911509,-0.0036804703391312118
2022-04-04,1.7933350442005513,1.1824758229480412,0,-0.026801945644485348,-0.00406279286244679
2022-04-05,1.7513786778996117,1.1824758229480412,0,-0.02339572097061393,-0.003700071895670051
2022-04-06,1.7528171233541954,1.1824758229480412,0,0.0008213217807977458,-0.0026987590586945707
2022-04-07,1.776792189811875,1.1824758229480412,0,0.01367801930859791,-0.002998567085367243
2022-04-08,1.7333973780563516,1.1824758229480412,0,-0.024423121625786748,-0.0016590995744729204
2022-04-11,1.821625629937223,1.2414802241048442,1,0.05089903388442951,0.0004896703526473759
2022-04-12,1.8801246677115984,1.2402387438807394,0,0.0321136444354877,-0.00042195264290409933
2022-04-13,1.9076960307209785,1.2571861674834486,1,0.014664646171010931,0.00021724938121286578
2022-04-14,1.9278351816613548,1.2704580208496967,1,0.010556792390433944,0.0012586603122130635
2022-04-18,1.842723622570495,1.2143688572414146,1,-0.04414877366098957,0.0019055985169643078
2022-04-19,1.8518340819749266,1.2203727191555909,1,0.004944018350252044,0.0004984270034466781
2022-04-20,1.8729322575234388,1.2342765770195205,1,0.01139312412157989,0.0022926785858011756
2022-04-21,1.8295372628526743,1.2056789460764583,1,-0.02316954844279595,0.00232908512852493
2022-04-22,1.7897387476488509,1.1794514224066015,1,-0.021753323100819566,0.000673248488030942
2022-04-25,1.8331335594043745,1.178271970984195,0,0.02424645038977369,-0.0008010502834932603
2022-04-26,1.830975891222499,1.178271970984195,0,-0.0011770381764090176,-0.00330030164465293
2022-04-27,1.8719732329153027,1.178271970984195,0,0.022390978433599606,-0.00239962298424943
2022-04-28,1.849916215673895,1.178271970984195,0,-0.011782763157920484,-0.0015038371496540958
2022-04-29,1.879165643103462,1.178271970984195,0,0.015811217384735343,-0.0018924006056461776
2022-05-02,1.8386479051723468,1.178271970984195,0,-0.021561557428327438,-0.001222093544597687
2022-05-03,1.9232798605015182,1.2313289120376434,1,0.046029451909248786,0.0001799890820506071
2022-05-04,1.9295134289967824,1.2300975831256058,0,0.003241113591049949,-6.92985332468974e-05
2022-05-05,1.9690721423197615,1.2540868371773926,1,0.020501911377495352,0.0007088526301409605
2022-05-06,1.8357708313479384,1.1691882619168086,1,-0.06769752519822914,0.000908765337433498
2022-05-09,1.7868616738244425,1.1680190736548917,0,-0.026642300165311883,-0.0015188400058273306
2022-05-10,1.8743707029780223,1.1680190736548917,0,0.04897358896633741,-0.0023364361899354006
2022-05-11,1.8995445959246824,1.1680190736548917,0,0.01343058387898588,-0.002026427089070608
2022-05-12,1.9486933724137816,1.1680190736548917,0,0.025873978739190395,-0.0023378182863045345
2022-05-13,1.9925677879309935,1.1680190736548917,0,0.022514786645405405,-0.002467481178034329
2022-05-16,1.9446176550156338,1.1680190736548917,0,-0.024064492664086168,-0.004201033683730528
2022-05-17,1.9009830413792659,1.1680190736548917,0,-0.022438659611992984,-0.005136861124764266
2022-05-18,1.931910899059502,1.1680190736548917,0,0.0162694022024501,-0.0027278915517296573
2022-05-19,1.9575642128526096,1.1680190736548917,0,0.01327872512422612,-0.0018731195163965253
2022-05-20,1.9652362268024577,1.1680190736548917,0,0.003919163366124412,-0.0006070187184926894
2022-05-23,1.9659554495297495,1.1672785176272695,1,0.00036597265890114805,0.0011248091843032648
2022-05-24,1.977463561912142,1.1661112391096422,0,0.005853699474799967,-0.0002340066362394751
2022-05-25,2.028050783855825,1.1947764376352603,1,0.025581873121731213,0.00012595601922856062
2022-05-26,2.048909157523493,1.2070646375087075,1,0.01028493656752083,0.0005224157008332246
