Date,eq_buyhold,eq_strat
2022-01-03,1.3327739480407295,1.1054310681026718
2022-01-04,1.3289379410658055,1.102249402304227
2022-01-05,1.3639415161441892,1.1312821121971484
2022-01-06,1.358666972257061,1.1269072932779507
2022-01-07,1.3464397286049974,1.1257803859846727
2022-01-10,1.3943898615203572,1.1257803859846727
2022-01-11,1.4123711613636172,1.1257803859846727
2022-01-12,1.3970271334639213,1.1257803859846727
2022-01-13,1.4377847647335011,1.157498736369949
2022-01-14,1.461759831191181,1.1563412376335789
2022-01-18,1.4636777889498327,1.1563412376335789
2022-01-19,1.4543275276645569,1.1477979613830347
2022-01-20,1.4572045100313447,1.1466501634216517
2022-01-21,1.441141259404357,1.1466501634216517
2022-01-24,1.4617598311911808,1.1466501634216517
2022-01-25,1.4787821064263047,1.1466501634216517
2022-01-26,1.4830976257052968,1.1466501634216517
2022-01-27,1.4857348976488607,1.1466501634216517
2022-01-28,1.4979621413009245,1.1466501634216517
2022-01-31,1.4991608763322846,1.1466501634216517
2022-02-01,1.4989211659090609,1.1453201680280398
2022-02-02,1.5226564304858965,1.1634561966809174
2022-02-03,1.5562216515673168,1.1891032590636519
2022-02-04,1.5507073057993446,1.184889767677193
2022-02-07,1.5252937024294606,1.165471326505111
2022-02-08,1.5384799706896604,1.1755469057436467
2022-02-09,1.5334452286833764,1.1716998778333312
2022-02-10,1.576120817711608,1.2043081389668424
2022-02-11,1.5909854247648563,1.2156661307245824
2022-02-14,1.5411172426332242,1.2144504645938579
2022-02-15,1.5233757446708087,1.2144504645938579
2022-02-16,1.5384799706896601,1.2144504645938579
2022-02-17,1.552145751253928,1.2144504645938579
2022-02-18,1.5713258775861683,1.2144504645938579
2022-02-22,1.5881083509404477,1.2144504645938579
2022-02-23,1.5905058210031675,1.2144504645938579
2022-02-24,1.5775594460814324,1.2144504645938579
2022-02-25,1.617837565046944,1.2144504645938579
2022-02-28,1.721889265673959,1.2144504645938579
2022-03-01,1.8081994683385585,1.2144504645938579
2022-03-02,1.7868616738244427,1.198904799617357
2022-03-03,1.905058758777414,1.278209792570505
2022-03-04,1.974826289968578,1.3250207064917345
2022-03-07,2.0481899347962016,1.3742444529012747
2022-03-08,1.809398294827539,1.214025871093438
2022-03-09,1.7755933633228946,1.2128118452223444
2022-03-10,1.831695113949791,1.2128118452223444
2022-03-11,1.7463437529780867,1.2128118452223444
2022-03-14,1.6454087451410835,1.2128118452223444
2022-03-15,1.6370175084639436,1.2128118452223444
2022-03-16,1.7664829039184633,1.2128118452223444
2022-03-17,1.789498945768007,1.2128118452223444
2022-03-18,1.9069768079936864,1.2128118452223444
2022-03-21,1.883481162382454,1.2128118452223444
2022-03-22,1.9647566230407696,1.2128118452223444
2022-03-23,1.9120115499999701,1.2128118452223444
2022-03-24,1.9357468145768058,1.2266545962100313
2022-03-25,1.7868616738244427,1.1323082484149605
2022-03-28,1.8257013473353707,1.156920384500481
2022-03-29,1.8678975155171547,1.1836594824304716
2022-03-30,1.777031991692719,1.1824758229480412
2022-03-31,1.7782306352664587,1.1824758229480412
2022-04-01,1.8427236225704948,1.1824758229480412
2022-04-04,1.7933350442005513,1.1824758229480412
2022-04-05,1.7513786778996117,1.1824758229480412
2022-04-06,1.7528171233541954,1.1824758229480412
2022-04-07,1.776792189811875,1.1824758229480412
2022-04-08,1.7333973780563516,1.1824758229480412
2022-04-11,1.821625629937223,1.2414802241048442
2022-04-12,1.8801246677115984,1.2402387438807394
2022-04-13,1.9076960307209785,1.2571861674834486
2022-04-14,1.9278351816613548,1.2704580208496967
2022-04-18,1.842723622570495,1.2143688572414146
2022-04-19,1.8518340819749266,1.2203727191555909
2022-04-20,1.8729322575234388,1.2342765770195205
2022-04-21,1.8295372628526743,1.2056789460764583
2022-04-22,1.7897387476488509,1.1794514224066015
2022-04-25,1.8331335594043745,1.178271970984195
2022-04-26,1.830975891222499,1.178271970984195
2022-04-27,1.8719732329153027,1.178271970984195
2022-04-28,1.849916215673895,1.178271970984195
2022-04-29,1.879165643103462,1.178271970984195
2022-05-02,1.8386479051723468,1.178271970984195
2022-05-03,1.9232798605015182,1.2313289120376434
2022-05-04,1.9295134289967824,1.2300975831256058
2022-05-05,1.9690721423197615,1.2540868371773926
2022-05-06,1.8357708313479384,1.1691882619168086
2022-05-09,1.7868616738244425,1.1680190736548917
2022-05-10,1.8743707029780223,1.1680190736548917
2022-05-11,1.8995445959246824,1.1680190736548917
2022-05-12,1.9486933724137816,1.1680190736548917
2022-05-13,1.9925677879309935,1.1680190736548917
2022-05-16,1.9446176550156338,1.1680190736548917
2022-05-17,1.9009830413792659,1.1680190736548917
2022-05-18,1.931910899059502,1.1680190736548917
2022-05-19,1.9575642128526096,1.1680190736548917
2022-05-20,1.9652362268024577,1.1680190736548917
2022-05-23,1.9659554495297495,1.1672785176272695
2022-05-24,1.977463561912142,1.1661112391096422
2022-05-25,2.028050783855825,1.1947764376352603
2022-05-26,2.048909157523493,1.2070646375087075
2022-05-27,2.049148959404337,1.2072059109123194
2022-05-31,2.050827206739765,1.2081946092175369
2022-06-01,2.0918245484325686,1.2323471887535953
2022-06-02,2.1450492252350566,1.263703203233401
2022-06-03,2.1191561095611045,1.248448908444301
2022-06-06,2.1587150057993245,1.2717540630787538
2022-06-07,2.205466312225704,1.299296449981268
2022-06-08,2.1836490968651403,1.2864433720134392
2022-06-09,2.1608726739812,1.2730252004311624
2022-06-10,2.1663870197491724,1.2762738421540392
2022-06-13,2.120594555015688,1.274997568311885
2022-06-14,2.0841525344827208,1.274997568311885
2022-06-15,2.1016544134795327,1.274997568311885
2022-06-16,1.9980819507837244,1.274997568311885
2022-06-17,2.0151044089340893,1.274997568311885
2022-06-21,1.939103309247661,1.274997568311885
2022-06-22,1.893550829310262,1.274997568311885
2022-06-23,1.948453570532937,1.274997568311885
2022-06-24,1.9882522686520012,1.274997568311885
2022-06-27,2.0311676595610773,1.274997568311885
2022-06-28,1.988731689498449,1.274997568311885
2022-06-29,1.9263965532915297,1.274997568311885
2022-06-30,1.9580436336990574,1.274997568311885
2022-07-01,1.7928554404388624,1.274997568311885
2022-07-05,1.7662431020376186,1.274997568311885
2022-07-06,1.8352914105014908,1.274997568311885
2022-07-07,1.8830017415360063,1.274997568311885
2022-07-08,1.8755695294670025,1.274997568311885
2022-07-11,1.7456245302507947,1.274997568311885
2022-07-12,1.7547351725704674,1.274997568311885
2022-07-13,1.746583554858931,1.274997568311885
2022-07-14,1.7679213493730468,1.274997568311885
2022-07-15,1.8415247960815142,1.274997568311885
2022-07-18,1.8712540101880106,1.274997568311885
2022-07-19,1.8614241451410463,1.274997568311885
2022-07-20,1.8098777156739863,1.274997568311885
2022-07-21,1.7868616738244425,1.274997568311885
2022-07-22,1.8273795946707985,1.3026337345504435
2022-07-25,1.8019660827585349,1.2845179046337383
2022-07-26,1.8669384909090183,1.330832994787214
2022-07-27,1.8491968100313616,1.3181859716474884
2022-07-28,1.87125401018801,1.333909280092857
2022-07-29,1.8012466771160016,1.3325753708127641
2022-08-01,1.8204268034482416,1.3454323921718911
2022-08-02,1.7628866073667617,1.3440869597797191
2022-08-03,1.714936474451402,1.3061839993779842
2022-08-04,1.7151762763322462,1.3048778153786063
2022-08-05,1.7631264092476058,1.3048778153786063
2022-08-08,1.7609685581504892,1.3048778153786063
2022-08-09,1.7818269318181574,1.3048778153786063
2022-08-10,1.8288180401253809,1.3048778153786063
2022-08-11,1.7976505634795417,1.3048778153786063
2022-08-12,1.747302777586221,1.3048778153786063
2022-08-15,1.7079836832288453,1.274209615644519
2022-08-16,1.7274036114419298,1.288697493665379
2022-08-17,1.7791896598745929,1.3273315166464352
2022-08-18,1.7755933633228926,1.3246485661640144
2022-08-19,1.7904579703761407,1.3233239175978504
2022-08-22,1.8420043998432005,1.3233239175978504
2022-08-23,1.8710142083071644,1.3233239175978504
2022-08-24,1.8340925840125084,1.3233239175978504
2022-08-25,1.8185087542319682,1.3107566385734466
2022-08-26,1.8865980380877043,1.3598344781064826
2022-08-29,1.8093982948275367,1.3041899420332057
2022-08-30,1.752817123354193,1.3028857520911725
2022-08-31,1.7010308920062887,1.3028857520911725
2022-09-01,1.7125390043886808,1.3028857520911725
2022-09-02,1.7122992025078365,1.3028857520911725
2022-09-06,1.6211940597177976,1.3028857520911725
2022-09-07,1.6324621873041048,1.3028857520911725
2022-09-08,1.7046271885579884,1.3028857520911725
2022-09-09,1.735075625391777,1.3028857520911725
2022-09-12,1.726444586833793,1.3028857520911725
2022-09-13,1.743706663949761,1.3028857520911725
2022-09-14,1.6725006873040131,1.3028857520911725
2022-09-15,1.675857181974869,1.3028857520911725
2022-09-16,1.6794534785265693,1.3043787868912036
2022-09-19,1.6595541294670373,1.2889235872574696
2022-09-20,1.6466075716300612,1.2788684022691796
2022-09-21,1.6535603628526174,1.284268416914624
2022-09-22,1.5660513336990378,1.2829841484977094
2022-09-23,1.5152242184168903,1.2829841484977094
2022-09-26,1.5444737373040778,1.2829841484977094
2022-09-27,1.609446145454561,1.2829841484977094
2022-09-28,1.600815106896577,1.2829841484977094
2022-09-29,1.5650923090909015,1.2829841484977094
2022-09-30,1.627667247178665,1.2829841484977094
2022-10-03,1.6849676413793009,1.2829841484977094
2022-10-04,1.724766339498365,1.2829841484977094
2022-10-05,1.7499400495297843,1.300426872399951
2022-10-06,1.800527454388708,1.3380197149097255
2022-10-07,1.7688803739811803,1.3145019299398863
2022-10-10,1.7202110183385286,1.2783344406838397
2022-10-11,1.7005514711598408,1.2637249096560483
2022-10-12,1.7386717390282362,1.2920530919457593
2022-10-13,1.6823303694357368,1.2501843256039689
2022-10-14,1.6813713448276006,1.248934141278365
2022-10-17,1.6470869924765088,1.248934141278365
2022-10-18,1.6792136766457249,1.248934141278365
2022-10-19,1.6825701713165808,1.248934141278365
2022-10-20,1.6919204326018566,1.248934141278365
2022-10-21,1.6873651114420203,1.248934141278365
2022-10-24,1.6928794572099926,1.248934141278365
2022-10-25,1.7494606286833363,1.248934141278365
2022-10-26,1.7650444584638763,1.25881045153852
2022-10-27,1.745864332131636,1.245131394689229
2022-10-28,1.7149364744514002,1.2230739840076537
2022-10-31,1.7530569252350363,1.2502610736210018
2022-11-01,1.77607296708458,1.2666758635682582
2022-11-02,1.7571326426331841,1.253167830804201
2022-11-03,1.8417645979623556,1.313526418029375
2022-11-04,1.8355310294670912,1.3090807049853823
2022-11-07,1.7854232283698561,1.307771624280397
2022-11-08,1.7182929691222562,1.307771624280397
2022-11-09,1.731958749686524,1.307771624280397
2022-11-10,1.7832653772727396,1.307771624280397
2022-11-11,1.7240471167710727,1.307771624280397
2022-11-14,1.756173618025048,1.307771624280397
2022-11-15,1.7271638095610844,1.307771624280397
2022-11-16,1.6816111467084445,1.307771624280397
2022-11-17,1.6549988083072007,1.307771624280397
2022-11-18,1.6549988083072007,1.307771624280397
2022-11-21,1.6777752311911414,1.307771624280397
2022-11-22,1.6161593177115139,1.307771624280397
2022-11-23,1.6053704280564134,1.307771624280397
2022-11-25,1.6034523788401411,1.307771624280397
2022-11-28,1.6384559539185248,1.307771624280397
2022-11-29,1.6837689978055612,1.307771624280397
2022-11-30,1.6890433587774483,1.3105604119966412
2022-12-01,1.6744185536050442,1.2992127514451741
2022-12-02,1.6235915297805172,1.2597751106422466
2022-12-05,1.563893665517162,1.2134544184126925
2022-12-06,1.5260130166143702,1.184062112658815
2022-12-07,1.503476395611274,1.1665755258560888
2022-12-08,1.50683289028213,1.1654089503302327
2022-12-09,1.5442341183384745,1.1654089503302327
2022-12-12,1.5789978915360137,1.1654089503302327
2022-12-13,1.6149604912225335,1.1654089503302327
2022-12-14,1.5859506827585697,1.1654089503302327
2022-12-15,1.55598184968647,1.1654089503302327
2022-12-16,1.5840326335422974,1.1654089503302327
2022-12-19,1.5876289300939976,1.166889418807327
2022-12-20,1.6317429645768127,1.1993127383142668
2022-12-21,1.6231119260188287,1.192969021986275
2022-12-22,1.6619515995297567,1.2215157454622385
2022-12-23,1.6669863415360406,1.2252162242467928
2022-12-27,1.6442101015673412,1.2084759438727646
2022-12-28,1.6430112750783608,1.20759481987807
2022-12-29,1.6808919239811526,1.2354366710464069
2022-12-30,1.6216734805642448,1.1919117807451582
2023-01-03,1.5415968463949097,1.1907198689644132
2023-01-04,1.553104775862061,1.1907198689644132
2023-01-05,1.5543036023510415,1.1907198689644132
2023-01-06,1.5794773123824606,1.1907198689644132
2023-01-09,1.5799569161441491,1.1907198689644132
2023-01-10,1.631503345611209,1.1907198689644132
2023-01-11,1.6449293242946323,1.1907198689644132
2023-01-12,1.6794534785265685,1.1907198689644132
2023-01-13,1.698873223824412,1.1907198689644132
2023-01-17,1.6665069206895924,1.1668439953788003
2023-01-18,1.6923998534483033,1.1849735409193294
2023-01-19,1.715416078213088,1.2010888917346534
2023-01-20,1.7142172517241077,1.2002495051873783
2023-01-23,1.683529195924716,1.1787625415301541
2023-01-24,1.6904819871472723,1.1836307017450574
2023-01-25,1.70055147115984,1.1824470710433124
2023-01-26,1.6662671188087483,1.1574256324993937
2023-01-27,1.6327019891849484,1.1562682068668944
2023-01-30,1.6619515995297562,1.1562682068668944
2023-01-31,1.6149604912225328,1.1562682068668944
2023-02-01,1.596020166771137,1.1562682068668944
2023-02-02,1.5439943164576295,1.1562682068668944
2023-02-03,1.570366852978029,1.1562682068668944
2023-02-06,1.6245505543886527,1.1562682068668944
2023-02-07,1.6466075716300603,1.1562682068668944
2023-02-08,1.6283864699059563,1.1562682068668944
2023-02-09,1.6751379592475766,1.1562682068668944
2023-02-10,1.6662671188087483,1.1562682068668944
2023-02-13,1.6638696487460285,1.1562682068668944
2023-02-14,1.654759006426356,1.1487807058820796
2023-02-15,1.641093225862088,1.1392935328362879
2023-02-16,1.6068088735109962,1.1154923615831673
2023-02-17,1.5988972405955448,1.1099998812824132
2023-02-21,1.5564612705329166,1.1088898814011308
2023-02-22,1.5914648456113,1.1088898814011308
2023-02-23,1.608726922727268,1.1088898814011308
2023-02-24,1.5883481528212884,1.1088898814011308
2023-02-27,1.6113641946708324,1.1088898814011308
2023-02-28,1.6319827664576563,1.1088898814011308
2023-03-01,1.6374971122256288,1.1088898814011308
2023-03-02,1.6748981573667323,1.1331084502377649
2023-03-03,1.6900023833855837,1.14332681847764
2023-03-06,1.6267082225705283,1.1005068128821929
2023-03-07,1.6087269227272682,1.0883420357528837
2023-03-08,1.5881083509404443,1.074393081411555
2023-03-09,1.6096859473354044,1.0733186883301433
2023-03-10,1.5643730863636087,1.0420313141714017
2023-03-13,1.5087509394984011,1.0409892828572302
2023-03-14,1.4389834997648576,1.0409892828572302
2023-03-15,1.4397027224921495,1.0409892828572302
2023-03-16,1.4063773947491938,1.0409892828572302
2023-03-17,1.4334692454545057,1.0409892828572302
2023-03-20,1.4679933082288212,1.0409892828572302
2023-03-21,1.4771038590908734,1.0409892828572302
2023-03-22,1.4622393434952456,1.0409892828572302
2023-03-23,1.4615200293103334,1.0409892828572302
2023-03-24,1.5380005498432092,1.0409892828572302
2023-03-27,1.5475906130093293,1.0464392879884339
2023-03-28,1.5380005498432092,1.0399547443455872
2023-03-29,1.5660513336990367,1.058921932462948
2023-03-30,1.5929034739811248,1.077078629926442
2023-03-31,1.6847278394984553,1.1391678044563252
2023-04-03,1.6847278394984553,1.1391678044563252
2023-04-04,1.6840086167711634,1.1386814853275287
2023-04-05,1.6844882205328517,1.1390057805349814
2023-04-06,1.6725006873040118,1.1309001319020187
2023-04-10,1.7039079658306953,1.1297692317701167
2023-04-11,1.7365140708463591,1.1502588075694635
2023-04-12,1.7214098448275075,1.1402538388212196
2023-04-13,1.7283624531348227,1.1391135849823983
2023-04-14,1.698393620062723,1.1391135849823983
2023-04-17,1.6957565310343998,1.1391135849823983
2023-04-18,1.661472178683308,1.1391135849823983
2023-04-19,1.6207144559561077,1.1391135849823983
2023-04-20,1.6353392611285118,1.1391135849823983
2023-04-21,1.6602733521943276,1.1391135849823983
2023-04-24,1.6211940597177963,1.1391135849823983
2023-04-25,1.5670103583071724,1.1391135849823983
2023-04-26,1.577799065047032,1.1391135849823983
2023-04-27,1.6183169858933881,1.1391135849823983
2023-04-28,1.5955407459246886,1.1391135849823983
2023-05-01,1.511627921865189,1.1391135849823983
2023-05-02,1.4459362909874136,1.1391135849823983
2023-05-03,1.4552865522726894,1.1391135849823983
2023-05-04,1.511148409561121,1.1391135849823983
2023-05-05,1.540637821786773,1.1391135849823983
2023-05-08,1.5552626269591772,1.1391135849823983
2023-05-09,1.5437545145767848,1.1391135849823983
2023-05-10,1.5164229534482492,1.1391135849823983
2023-05-11,1.4881323677115774,1.1391135849823983
2023-05-12,1.5101894764106056,1.1548584211788013
2023-05-15,1.4994006782131255,1.1466081091170512
2023-05-16,1.5487892565830688,1.1843760955396174
2023-05-17,1.535363277899645,1.1741091026971227
2023-05-18,1.5320067832287894,1.171542354486499
2023-05-19,1.532246493652013,1.1717256636706963
2023-05-22,1.5552626269591772,1.1893263527153108
2023-05-23,1.574202951410573,1.2038102261194228
2023-05-24,1.5365619214733846,1.1750257185567528
2023-05-25,1.5535843796237494,1.1880429786099989
2023-05-26,1.4936466220219295,1.1422079193712367
2023-05-30,1.4536083049372621,1.1410657114518654
2023-05-31,1.4996403886363496,1.1410657114518654
2023-06-01,1.5380005498432097,1.1410657114518654
2023-06-02,1.5351234760188013,1.1410657114518654
2023-06-05,1.5293695112852255,1.1410657114518654
2023-06-06,1.551426528526633,1.1410657114518654
2023-06-07,1.5214576954545331,1.1410657114518654
2023-06-08,1.5087509394984013,1.1410657114518654
2023-06-09,1.444258043651986,1.1410657114518654
2023-06-12,1.4898106150470056,1.1410657114518654
2023-06-13,1.482378402978002,1.1410657114518654
2023-06-14,1.5202589604231738,1.1410657114518654
2023-06-15,1.5427954899686493,1.1410657114518654
2023-06-16,1.5324862040752374,1.1410657114518654
2023-06-20,1.5593383443573257,1.1410657114518654
2023-06-21,1.498921165909058,1.1410657114518654
2023-06-22,1.4965236043887176,1.1410657114518654
2023-06-23,1.5039559079153415,1.145591610622533
2023-06-26,1.4696715555642499,1.1194765721281674
